自動車メーカー,車種,型式,年式,駆動方法,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,仕様,備考,注意事項,定価,送料,SET価格
マツダ,アテンザ,GG3S/GGES/GY3W/GYEW,02～08,2WD,マツダスピード不可,112481,,294095,MA-GG-qq-e-109k,MA-GG-qq-e-d-109k,MA-GG,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/6<br>自由長(F/R):180/200<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,アテンザ,GJEFP/GJ5FP/GJ2FP,13～UP,2WD,,112481,,294096,MA-GJ-qq-e-110k,MA-GJ-qq-e-d-110k,MA-GJ,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/5.5<br>自由長(F/R):160/180<br>ダウン量(F/R):-20～-100/-40～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,アテンザ,GJEFW/GJ5FW/GJ2FW,13～UP,2WD,,112481,,294097,MA-GJ-qq-e-111k,MA-GJ-qq-e-d-111k,MA-GJ,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/5.5<br>自由長(F/R):160/180<br>ダウン量(F/R):-20～-100/-40～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,デミオ,DE3FS/DE5FS,07～14,2WD,,112481,,293857,MA-DE3-qq-e-105k,MA-DE3-qq-e-d-105k,MA-DE3,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):5/3<br>自由長(F/R):180/200<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,デミオ,DJ5FS/DJ3FS,14～UP,2WD,,112481,,294092,MA-DJ5-qq-e-106k,MA-DJ5-qq-e-d-106k,MA-DJ5,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):6/3<br>自由長(F/R):160/180<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,プレマシー,CREW,05～10,2WD,,112481,,293859,MA-GREW-qq-e-112k,MA-GREW-qq-e-d-112k,MA-GREW,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):12/5.8<br>自由長(F/R):180/200<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,マツダスピードアクセラ,BK3P,01～09,2WD,,112481,,293853,MA-BK-qq-e-100k,MA-BK-qq-e-d-100k,MA-BK,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):10/6.6<br>自由長(F/R):135/210<br>ダウン量(F/R):-60/-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,ユーノスロードスター/MX-5,NA,89～98,2WD,,112481,,293863,MA-NA-qq-e-28k,MA-NA-qq-e-d-28k,MA-NA,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):8/8<br>自由長(F/R):130/130<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
マツダ,ロードスター/MX-5,ND5,15～UP,2WD,,112481,,293864,MA-ND-qq-e-29k,MA-ND-qq-e-d-29k,MA-ND,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,リアロア側、丸型 or コの字型要確認,,129800,2500,127900
三菱,FTO,DE3A,94～00,2WD,,112481,,294113,MI-DE3A-qq-e-272,MI-DE3A-qq-e-d-272,MI-DE3A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):200/180,,,129800,2500,127900
三菱,GTO,Z15A/Z16A,90～01,4WD,,112481,,294115,MI-Z15A-qq-e-262,MI-Z15A-qq-e-d-262,MI-Z15A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):12/8<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,アウトランダー,CW5W,05～12,4WD,,112481,,294111,MI-CW5W-qq-e-123k,MI-CW5W-qq-e-d-123k,MI-CW5W,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):9/7<br>自由長(F/R):180/160<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,アウトランダー,GF7W,12～17,2WD,,112481,,294114,MI-GF7W-qq-e-124k,MI-GF7W-qq-e-d-124k,MI-GF7W,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/8<br>自由長(F/R):180/130<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,エクリプス,D53A,05～12,2WD,,112481,,294112,MI-D53A-qq-e-263,MI-D53A-qq-e-d-263,MI-D53A,IDEAL,TRUEVA,,,,129800,2500,127900
三菱,ランサーエボリューション,CE9A,1992,4WD,,112481,,294106,MI-CE9A-qq-e-264,MI-CE9A-qq-e-d-264,MI-CE9A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,ランサーエボリューションII,CE9A,1994,4WD,,112481,,293865,MI-CE9A-qq-e-121k,MI-CE9A-qq-e-d-121k,MI-CE9A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,ランサーエボリューションIII,CE9A,1995,4WD,,112481,,293866,MI-CE9A-qq-e-122k,MI-CE9A-qq-e-d-122k,MI-CE9A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,ランサーエボリューションIV,CN9A,1996,4WD,,112481,,293867,MI-CN9A-qq-e-265,MI-CN9A-qq-e-d-265,MI-CN9A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,ランサーエボリューションIX,CT9A/CT9W,05～06,4WD,,112481,,294110,MI-CT9A-qq-e-270,MI-CT9A-qq-e-d-270,MI-CT9A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,ランサーエボリューションV,CP9A,1998,4WD,,112481,,294107,MI-CP9A-qq-e-266,MI-CP9A-qq-e-d-266,MI-CP9A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,ランサーエボリューションVI,CP9A,99～00,4WD,,112481,,294108,MI-CP9A-qq-e-267,MI-CP9A-qq-e-d-267,MI-CP9A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,ランサーエボリューションVII,CT9A/CT9W,2002,4WD,,112481,,294109,MI-CT9A-qq-e-268,MI-CT9A-qq-e-d-268,MI-CT9A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,ランサーエボリューションVIII,CT9A/CT9W,2003,4WD,,112481,,293868,MI-CT9A-qq-e-269,MI-CT9A-qq-e-d-269,MI-CT9A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
三菱,ランサーエボリューションX,CZ4A,07～15,4WD,,112481,,293869,MI-CZ4A-qq-e-271,MI-CZ4A-qq-e-d-271,MI-CZ4A,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/アルミ<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):180/180<br>ダウン量(F/R):0～-60/0～-60<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,CT200h,ZWA10,10～UP,2WD,,112481,,293852,LE-ZWA10-qq-e-138,LE-ZWA10-qq-e-d-138,LE-ZWA10,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):18/6<br>自由長(F/R):160/150<br>ダウン量(F/R):0～-90/-20～-70<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,ES300h,AXZH10,18～UP,2WD,,112481,,293828,LE-AXZH10-qq-e-7k,LE-AXZH10-qq-e-d-7k,LE-AXZH10,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/純正流用<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):8/6<br>自由長(F/R):160/180<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,GS250,GRL11,12～UP,2WD,,112481,,293834,LE-GRL11-qq-e-80k,LE-GRL11-qq-e-d-80k,LE-GRL11,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-75～-110<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,GS300,JZS147L,93～97,2WD,,112481,,294087,LE-JZS147-qq-e-93k,LE-JZS147-qq-e-d-93k,LE-JZS147,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-100/0～-100<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,147900
レクサス,GS300,JZS160L,98～05,2WD,,112481,,293846,LE-JZS160-qq-e-94k,LE-JZS160-qq-e-d-94k,LE-JZS160,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,GS300h,ARL10/AWL10,12～UP,2WD,,112481,,294079,LE-ARL10-qq-e-71k,LE-ARL10-qq-e-d-71k,LE-ARL10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-75～-110<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,GS350,GRL10/GRL12,12～UP,2WD,,112481,,293833,LE-GRL10-qq-e-141,LE-GRL10-qq-e-d-141,LE-GRL10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-75～-110<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,GS350,GRL15/GRL16,12～UP,4WD,,112481,,293835,LE-GRL15-qq-e-81k,LE-GRL15-qq-e-d-81k,LE-GRL15,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-75～-110<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,GS350,GRS191,06～12,2WD,,112481,,293836,LE-GRS191-qq-e-82k,LE-GRS191-qq-e-d-82k,LE-GRS191,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,GS350,GRS196,06～12,4WD,,112481,,293837,LE-GRS196-qq-e-83k,LE-GRS196-qq-e-d-83k,LE-GRS196,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,GS430,UZS190,06～12,2WD,,112481,,293850,LE-UZS190-qq-e-142,LE-UZS190-qq-e-d-142,LE-UZS190,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,GS450h,GWL10,12～UP,2WD,,112481,,293840,LE-GWL10-qq-e-85k,LE-GWL10-qq-e-d-85k,LE-GWL10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-75～-110<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,137900
レクサス,GS450h,GWS191,06～12,2WD,,112481,,294288,LE-GWS191-qq-e-143,LE-GWS191-qq-e-d-143,LE-GWS191,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,GS460,URS190,06～12,2WD,,112481,,294088,LE-URS190-qq-e-96k,LE-URS190-qq-e-d-96k,LE-URS190,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,IS F,USE20,05～13,2WD,,112481,,294089,LE-USE20-qq-e-98k,LE-USE20-qq-e-d-98k,LE-USE20,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,IS200,GXE10L,99～05,2WD,,112481,,293842,LE-GXE10-qq-e-144,LE-GXE10-qq-e-d-144,LE-GXE10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,IS250,GSE20,05～13,2WD,,112481,,294286,LE-GSE20-qq-e-146,LE-GSE20-qq-e-d-146,LE-GSE20,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,IS250,GSE25,05～13,4WD,,112481,,293839,LE-GSE25-qq-e-9k,LE-GSE25-qq-e-d-9k,LE-GSE25,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,IS300,JCE10L,99～05,2WD,,112481,,294086,LE-JCE10-qq-e-145,LE-JCE10-qq-e-d-145,LE-JCE10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/14<br>自由長(F/R):150/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,IS350,GSE21,05～13,2WD,,112481,,294287,LE-GSE21-qq-e-147,LE-GSE21-qq-e-d-147,LE-GSE21,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,LC500,URZ100,17～UP,2WD,,112481,,294292,LE-URZ100-qq-e-97k,LE-URZ100-qq-e-d-97k,LE-URZ100,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):180/180<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,157900
レクサス,LC500h,GWZ100,17～UP,2WD,,112481,,293841,LE-GWZ100-qq-e-86k,LE-GWZ100-qq-e-d-86k,LE-GWZ100,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):180/180<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,157900
レクサス,LS400,UCF10L,89～94,2WD,,112481,,294291,LE-UCF10-qq-e-148,LE-UCF10-qq-e-d-148,LE-UCF10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,LS400,UCF20L,94～00,2WD,,112481,,293848,LE-UCF20-qq-e-149,LE-UCF20-qq-e-d-149,LE-UCF20,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,LS430,UCF30L,00～06,2WD,,112481,,293849,LE-UCF30-qq-e-150,LE-UCF30-qq-e-d-150,LE-UCF30,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,LS460,USF40,06～17,2WD,,112481,,294090,LE-USF40-qq-e-151,LE-USF40-qq-e-d-151,LE-USF40,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,152900
レクサス,NX200t,AGZ10,14～UP,2WD,,112481,,293827,LE-AGZ10-qq-e-70k,LE-AGZ10-qq-e-d-70k,LE-AGZ10,IDEAL,TRUEVA,アッパーマウント(F/R):ピロ固定式/-<br>キャンバー調整(F/R):○/×<br>スプリングレート(F/R):7/7.5<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-100/-60～-80<br>減衰力(F/R):36/26<br>全長調整式(F/R):○/○,,,129800,2500,127900
レクサス,RC300,AVC10/ASC10,14～UP,2WD,,112481,,294078,LE-ACV10-qq-e-11k,LE-ACV10-qq-e-d-11k,LE-ACV10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-75～-110<br>減衰力(F/R):36/-,,,129800,2500,147900
レクサス,RC350,GSC10,14～UP,2WD,,112481,,293838,LE-GSC10-qq-e-84k,LE-GSC10-qq-e-d-84k,LE-GSC10,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/-<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):18/12<br>自由長(F/R):180/200<br>ダウン量(F/R):0～-80/-75～-110<br>減衰力(F/R):36/-,,,129800,2500,127900
レクサス,SC300,JZZ30,91～01,2WD,,112481,,293847,LE-JZZ30-qq-e-95k,LE-JZZ30-qq-e-d-95k,LE-JZZ30,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,147900
レクサス,SC400,UZZ30,91～01,2WD,,112481,,293851,LE-UZZ30-qq-e-99k,LE-UZZ30-qq-e-d-99k,LE-UZZ30,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,147900
レクサス,SC430,UZZ40,01～10,2WD,,112481,,294091,LE-UZZ40-qq-e-152,LE-UZZ40-qq-e-d-152,LE-UZZ40,IDEAL,TRUEVA,アッパーマウント(F/R):アルミ/アルミ<br>キャンバー調整(F/R):×/×<br>スプリングレート(F/R):19/12<br>自由長(F/R):160/180<br>ダウン量(F/R):0～-120/0～-120<br>減衰力(F/R):36/36<br>全長調整式(F/R):○/○,,,129800,2500,137900
