自動車メーカー,車種,型式,年式,適合詳細,スプリング,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,セット内容,備考,注意事項,定価,SET価格,,取付特記事項
日産,ステージア,NM35,01/10～,"グレード:250t RX Four,250t RS FourV<br>エンジン形式:VQ25DET<br>駆動:4WD<br>その他:除く「オーテック車両」「ARX」",スプリング付,50176,,71083,LKIT-NM35-qq-e-160,LKIT-NM35-qq-e-d-160,LKIT-NM35,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,78000,64200,,
日産,ステージア,NM35,01/10～,"グレード:250t RX Four,250t RS FourV<br>エンジン形式:VQ25DET<br>駆動:4WD<br>その他:除く「オーテック車両」「ARX」",スプリング無,41890,,73555,KYB-qq-e-i-3272,KYB-qq-e-d-i-3272,フロント:WSF9420R/WSF9420L 各1本<br>リア:WSF2069 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,64400,55600,,
日産,ステージア,PM35,01/10～,グレード:350RX<br>エンジン形式:VQ35DE<br>駆動:2WD<br>その他:除く「オーテック車両」「ARX」,スプリング無,41890,,74094,KYB-qq-e-i-3275,KYB-qq-e-d-i-3275,フロント:WSF9440R/WSF9440L 各1本<br>リア:WSF2125 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,64400,55600,,
日産,ステージア,WGNC34,96/09～,グレード:25TXF<br>エンジン形式:RB25DET<br>駆動:4WD<br>その他:「MT車(RSFS_RB25DET)・(オーテック260RS_RB26DETT)」はリヤ純正ショックアブソーバーの下部形状がブラケットタイプのため装着不可,スプリング付,38904,,73917,LKIT-WGNC34-qq-e-158,LKIT-WGNC34-qq-e-d-158,LKIT-WGNC34,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,59500,52500,,
日産,ステージア,WGNC34,96/09～,グレード:25TXF<br>エンジン形式:RB25DET<br>駆動:4WD<br>その他:「MT車(RSFS_RB25DET)・(オーテック260RS_RB26DETT)」はリヤ純正ショックアブソーバーの下部形状がブラケットタイプのため装着不可,スプリング無,34333,,71970,KYB-qq-e-i-3271,KYB-qq-e-d-i-3271,フロント:WSF9058 2本<br>リア:WSF9054Z 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,52000,47800,,
日産,ステージア,WGNC34,96/09～,グレード:25XF<br>エンジン形式:RB25DE<br>駆動:4WD<br>その他:「MT車(RSFS_RB25DET)・(オーテック260RS_RB26DETT)」はリヤ純正ショックアブソーバーの下部形状がブラケットタイプのため装着不可,スプリング付,38904,,74953,LKIT-WGNC34-qq-e-159,LKIT-WGNC34-qq-e-d-159,LKIT-WGNC34,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,59500,52500,,
日産,ステージア,WGNC34,96/09～,グレード:25XF<br>エンジン形式:RB25DE<br>駆動:4WD<br>その他:「MT車(RSFS_RB25DET)・(オーテック260RS_RB26DETT)」はリヤ純正ショックアブソーバーの下部形状がブラケットタイプのため装着不可,スプリング無,34333,,73554,KYB-qq-e-i-3267,KYB-qq-e-d-i-3267,フロント:WSF9058 2本<br>リア:WSF9054Z 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,52000,47800,,
日産,ステージア,WGNC34,96/09～98/08,グレード:25GF<br>エンジン形式:RB25DE<br>駆動:4WD<br>その他:「MT車(RSFS_RB25DET)・(オーテック260RS_RB26DETT)」はリヤ純正ショックアブソーバーの下部形状がブラケットタイプのため装着不可,スプリング付,38904,,73916,LKIT-WGNC34-qq-e-157,LKIT-WGNC34-qq-e-d-157,LKIT-WGNC34,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,59500,52500,,
日産,ステージア,WGNC34,96/09～98/08,グレード:25GF<br>エンジン形式:RB25DE<br>駆動:4WD<br>その他:「MT車(RSFS_RB25DET)・(オーテック260RS_RB26DETT)」はリヤ純正ショックアブソーバーの下部形状がブラケットタイプのため装着不可,スプリング無,34333,,72498,KYB-qq-e-i-3270,KYB-qq-e-d-i-3270,フロント:WSF9058 2本<br>リア:WSF9054Z 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,52000,47800,,
日産,ステージア,WGNC34,96/09～98/08,グレード:RSF<br>エンジン形式:RB25DET<br>駆動:4WD<br>その他:「MT車(RSFS_RB25DET)・(オーテック260RS_RB26DETT)」はリヤ純正ショックアブソーバーの下部形状がブラケットタイプのため装着不可,スプリング付,38904,,72386,LKIT-WGNC34-qq-e-154,LKIT-WGNC34-qq-e-d-154,LKIT-WGNC34,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,59500,52500,,
日産,ステージア,WGNC34,96/09～98/08,グレード:RSF<br>エンジン形式:RB25DET<br>駆動:4WD<br>その他:「MT車(RSFS_RB25DET)・(オーテック260RS_RB26DETT)」はリヤ純正ショックアブソーバーの下部形状がブラケットタイプのため装着不可,スプリング無,34333,,70729,KYB-qq-e-i-3269,KYB-qq-e-d-i-3269,フロント:WSF9058 2本<br>リア:WSF9054Z 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,52000,47800,,
日産,ステージア,WGNC34,96/09～99/08,グレード:RSFV<br>エンジン形式:RB25DET<br>駆動:4WD<br>その他:「MT車(RSFS_RB25DET)・(オーテック260RS_RB26DETT)」はリヤ純正ショックアブソーバーの下部形状がブラケットタイプのため装着不可,スプリング付,38904,,73915,LKIT-WGNC34-qq-e-155,LKIT-WGNC34-qq-e-d-155,LKIT-WGNC34,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,59500,52500,,
日産,ステージア,WGNC34,96/09～99/08,グレード:RSFV<br>エンジン形式:RB25DET<br>駆動:4WD<br>その他:「MT車(RSFS_RB25DET)・(オーテック260RS_RB26DETT)」はリヤ純正ショックアブソーバーの下部形状がブラケットタイプのため装着不可,スプリング無,34333,,73021,KYB-qq-e-i-3266,KYB-qq-e-d-i-3266,フロント:WSF9058 2本<br>リア:WSF9054Z 2本,KYB,Lowfer Sports,1台分,,特殊品(例:TEMS・Adjustable・アクティブダンパー・セルフレベライザー・車高降下など)は、注釈がない場合は非装着品となります。<br>カートリッジは、非分解式ストラットには装着不可となります。年式内でもストラットの形状をご確認下さい。<br>自動ブレーキおよび車線逸脱警報等の衝突安全装置の作動について一切の保障は致しかねます。,52000,47800,,
