日産,セレナライダー,C26,H22/11～H25/11,MR20DD,2WD 2.0L 前期/ライダー,,16720,,225638,ESN-1213-qq-e-f1-1186,ESN-1213-qq-e-d-1186,4536190112132,ESN-1213,ESPELIR,Super DOWNSUS,1台分,35～40/35～40,,2.9/5.9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/215555>BR-698F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219595>BR-698R</a>,,,38000,31000
日産,セレナライダー,GC27,H28/8～,MR20DD,2WD/ライダー,Fr：40～45mm<br>Rr：35～40mm,16720,,223712,ESN-2611-qq-e-f1-3802,ESN-2611-qq-e-d-3802,4536190126115,ESN-2611,ESPELIR,Super DOWNSUS,1台分,40～45/35～40,Fr：40～45mm<br>Rr：35～40mm,2.9/5.9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/214895>BR-2472F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219718>BR-2474R</a>,,,38000,31000
日産,セレナライダー,GNC27,H28/8～,MR20DD,4WD/ライダー,Fr：40～45mm<br>Rr：40～45mm,18480,,223044,ESN-2613-qq-e-f1-3804,ESN-2613-qq-e-d-3804,4536190126139,ESN-2613,ESPELIR,Super DOWNSUS,1台分,40～45/40～45,Fr：40～45mm<br>Rr：40～45mm,3.3/9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/216890>BR-2472F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216892>BR-2474R</a>,,,42000,32700
日産,セレナライダー,NC25,H17/5～22/10,MR20DE,4WD 2.0L ライダー,Fr：38～43mm<br>Rr：27～32mm,18480,,224124,ESN-1223-qq-e-f1-1184,ESN-1223-qq-e-d-1184,4536190112231,ESN-1223,ESPELIR,Super DOWNSUS,1台分,38～43/27～32,Fr：38～43mm<br>Rr：27～32mm,3.3/9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/219592>BR-698F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/217554>BR-698R</a>,,,42000,32700
日産,セレナライダー,NC25,H17/5～22/10,MR20DE,4WD 2.0L ライダーS,,18480,,226083,ESN-792-qq-e-f1-1185,ESN-792-qq-e-d-1185,4536190107923,ESN-792,ESPELIR,Super DOWNSUS,1台分,38～43/27～32,,3.3/9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/214571>BR-698F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/215561>BR-698R</a>,,,42000,32700
日産,セレナライダー,NC26,H22/11～H25/11,MR20DD,4WD 前期 ライダー,,18480,,225643,ESN-1225-qq-e-f1-1191,ESN-1225-qq-e-d-1191,4536190112255,ESN-1225,ESPELIR,Super DOWNSUS,1台分,38～43/27～32,,3.3/9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/218591>BR-698F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/214577>BR-698R</a>,,,42000,32700
日産,セレナライダー,NC26,H23/10～H25/11,MR20DD,4WD 前期 ライダーブラックライン,,18480,,227170,ESN-1226-qq-e-f1-1192,ESN-1226-qq-e-d-1192,4536190112262,ESN-1226,ESPELIR,Super DOWNSUS,1台分,38～43/27～32,,3.3/9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/220579>BR-698F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/216581>BR-698R</a>,,,42000,32700
日産,セレナライダー,NC26,H25/12～H28/7,MR20DD,4WD 後期/ブラックライン<br>平成25年12月以降生産車,Fr：38～43mm<br>Rr：27～32mm,18480,,222320,ESN-3631-qq-e-f1-3387,ESN-3631-qq-e-d-3387,4536190136312,ESN-3631,ESPELIR,Super DOWNSUS,1台分,38～43/27～32,Fr：38～43mm<br>Rr：27～32mm,3.3/9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213795>BR-1487F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/217880>BR-1487R</a>,,,42000,32700
日産,セレナライダー,NC26,H25/12～H28/7,MR20DD,4WD 後期<br>平成25年12月以降生産車,,18480,,227177,ESN-1492-qq-e-f1-1194,ESN-1492-qq-e-d-1194,4536190114921,ESN-1492,ESPELIR,Super DOWNSUS,1台分,38～43/27～32,,3.3/9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/218901>BR-1487F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213797>BR-1487R</a>,,,42000,32700
日産,セレナライダー,TC24,H13/12～,QR20DE,2WD 2.0L ライダー,Fr：38～43mm<br>Rr：43～48mm,20240,,223262,ESN-444-qq-e-f1-1179,ESN-444-qq-e-d-1179,4536190104441,ESN-444,ESPELIR,Super DOWNSUS,1台分,38～43/43～48,Fr：38～43mm<br>Rr：43～48mm,3.3/9.1,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/219929>BR-270F</a><br>リア:設定なし,,,46000,34400
日産,セレナライダー,TNC24,H15/10～,QR20DE,4WD 2.0L ライダー/ライダープラス,,20240,,226160,ESN-575-qq-e-f1-1180,ESN-575-qq-e-d-1180,4536190105752,ESN-575,ESPELIR,Super DOWNSUS,1台分,33～38/38～43,,3.3/9.1,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213864>BR-270F</a><br>リア:設定なし,,,46000,34400
日産,セレナライダーハイブリッド,HC26,H24/8～H25/11,MR20DD,2WD 前期 ライダーS-HYBRID,,16720,,225639,ESN-1214-qq-e-f1-1187,ESN-1214-qq-e-d-1187,4536190112149,ESN-1214,ESPELIR,Super DOWNSUS,1台分,28～33/28～33,,2.9/5.9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/213727>BR-698F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/214575>BR-698R</a>,,,38000,31000
日産,セレナライダーハイブリッド,HC26,H24/8～H25/11,MR20DD,2WD 前期 ライダーパフォーマンススペック S-HYBRID,Fr：28～33mm<br>Rr：28～33mm,16720,,223368,ESN-1216-qq-e-f1-1189,ESN-1216-qq-e-d-1189,4536190112163,ESN-1216,ESPELIR,Super DOWNSUS,1台分,28～33/28～33,Fr：28～33mm<br>Rr：28～33mm,2.9/5.9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/215556>BR-698F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/220583>BR-698R</a>,,,38000,31000
日産,セレナライダーハイブリッド,HC26,H24/8～H25/11,MR20DD,2WD 前期 ライダーパフォーマンススペック ブラックライン S-HYBRID,Fr：28～33mm<br>Rr：28～33mm,16720,,221980,ESN-1217-qq-e-f1-1190,ESN-1217-qq-e-d-1190,4536190112170,ESN-1217,ESPELIR,Super DOWNSUS,1台分,28～33/28～33,Fr：28～33mm<br>Rr：28～33mm,2.9/5.9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/216578>BR-698F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219596>BR-698R</a>,,,38000,31000
日産,セレナライダーハイブリッド,HC26,H24/8～H25/11,MR20DD,2WD 前期 ライダーブラックライン S-HYBRID,,16720,,226406,ESN-1215-qq-e-f1-1188,ESN-1215-qq-e-d-1188,4536190112156,ESN-1215,ESPELIR,Super DOWNSUS,1台分,28～33/28～33,,2.9/5.9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/218588>BR-698F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/220582>BR-698R</a>,,,38000,31000
日産,セレナライダーハイブリッド,HC26,H25/12～H28/7,MR20DD,2WD 後期/S-HYBRID/ブラックライン<br>平成25年12月以降生産車,Fr：28～33mm<br>Rr：28～33mm,16720,,223713,ESN-3629-qq-e-f1-3385,ESN-3629-qq-e-d-3385,4536190136299,ESN-3629,ESPELIR,Super DOWNSUS,1台分,28～33/28～33,Fr：28～33mm<br>Rr：28～33mm,2.9/5.9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/219905>BR-1487F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/219907>BR-1487R</a>,,,38000,31000
日産,セレナライダーハイブリッド,HC26,H25/12～H28/7,MR20DD,2WD 後期/S-HYBRID<br>平成25年12月以降生産車,Fr：28～33mm<br>Rr：28～33mm,16720,,224132,ESN-1490-qq-e-f1-1193,ESN-1490-qq-e-d-1193,4536190114907,ESN-1490,ESPELIR,Super DOWNSUS,1台分,28～33/28～33,Fr：28～33mm<br>Rr：28～33mm,2.9/5.9,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/220927>BR-1487F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213796>BR-1487R</a>,,,38000,31000
日産,ティアナ,J31,H15/2～,VQ23DE,2WD 2.3L,Fr：32～37mm<br>Rr：32～37mm,18920,,223061,ESN-505-qq-e-f1-1195,ESN-505-qq-e-d-1195,4536190105059,ESN-505,ESPELIR,Super DOWNSUS,1台分,32～37/32～37,Fr：32～37mm<br>Rr：32～37mm,3.6/4.4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/220570>BR-505F</a><br>リア:設定なし,,,43000,33100
日産,ティアナ,J31,H15/2～,VQ23DE,2WD 2.3L アクシス,,18920,,226081,ESN-505-qq-e-f1-1196,ESN-505-qq-e-d-1196,4536190105059,ESN-505,ESPELIR,Super DOWNSUS,1台分,32～37/32～37,,3.6/4.4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/215528>BR-505F</a><br>リア:設定なし,,,43000,33100
日産,ティアナ,J32,H20/6～26/1,VQ25DE,2WD 2.5L 250XV,Fr：37～42mm<br>Rr：35～40mm,22880,,221996,ESN-1640-qq-e-f1-1199,ESN-1640-qq-e-d-1199,4536190116406,ESN-1640,ESPELIR,Super DOWNSUS,1台分,37～42/35～40,Fr：37～42mm<br>Rr：35～40mm,3.1/4.5,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,52000,36900
日産,ティアナ,L33,H26/2～,RQ25DE,2WD 2.5L/XE/XL/XV,Fr：30～35mm<br>Rr：30～35mm,21208,,222727,ESN-2998-qq-e-f1-6004,ESN-2998-qq-e-d-6004,4536190129987,ESN-2998,ESPELIR,Super DOWNSUS,1台分,30～35/30～35,Fr：30～35mm<br>Rr：30～35mm,3.05/3.2,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,灯火類の高さが保安基準に抵触します,48200,35300
日産,ティアナ,PJ31,H15/2～20/6,VQ35DE,2WD/3.5L/350JK/350JM,Fr：32～37mm<br>Rr：32～37mm,18920,,222598,ESN-1296-qq-e-f1-1197,ESN-1296-qq-e-d-1197,4536190112965,ESN-1296,ESPELIR,Super DOWNSUS,1台分,32～37/32～37,Fr：32～37mm<br>Rr：32～37mm,3.6/4.4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/218571>BR-505F</a><br>リア:設定なし,,,43000,33100
日産,ティアナ,PJ32,H20/6～26/1,VQ35DE,2WD 3.5L 350XV,Fr：30～35mm<br>Rr：10～15mm,22880,,224623,ESN-894-qq-e-f1-1198,ESN-894-qq-e-d-1198,4536190108944,ESN-894,ESPELIR,Super DOWNSUS,1台分,30～35/10～15,Fr：30～35mm<br>Rr：10～15mm,3.1/4.5,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,52000,36900
日産,ティアナ,TNJ32,H20/6～26/1,VQ25DE,4WD 2.5L 250XL FOUR,Fr：37～42mm<br>Rr：35～40mm,22880,,222725,ESN-1641-qq-e-f1-1200,ESN-1641-qq-e-d-1200,4536190116413,ESN-1641,ESPELIR,Super DOWNSUS,1台分,37～42/35～40,Fr：37～42mm<br>Rr：35～40mm,3.1/4.5,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:設定なし<br>リア:設定なし,,,52000,36900
日産,ティーダ,C11,H16/9～,HR15DE,2WD 1.5L,Fr：30～35mm<br>Rr：25～30mm,14960,,222372,ESN-634-qq-e-f1-1202,ESN-634-qq-e-d-1202,4536190106346,ESN-634,ESPELIR,Super DOWNSUS,1台分,30～35/25～30,Fr：30～35mm<br>Rr：25～30mm,2.5/4,バンプラバーの設定がある場合、同時交換がおススメです<br>下記設定なしとなっている場合も随時適合は増えますので、一度メーカーホームページにてご確認ください<br><br>フロント:<a href=https://www.kts-web.com/ec_shop/products/detail/220574>BR-634F</a><br>リア:<a href=https://www.kts-web.com/ec_shop/products/detail/213508>BR-634R</a>,,,34000,29300
