自動車メーカー,車種,型式,年式,適合詳細,販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー品番,メーカー名,商品名,マウント(F/R),バネ(F/R),ダウン量,仕様,備考,注意事項,定価,送料,SET価格
スバル,レガシィツーリングワゴン,BP5/BP9/BPE,H15～H21,,95506,,247247,SS-SU16-A-qq-e-f1-309,SS-SU16-A-qq-e-d-309,SS-SU16-A,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,117300
ダイハツ,クー,M401S/M402S,H8～H25,2WD,102707,,247184,SS-DI01-Z-qq-e-f1-314,SS-DI01-Z-qq-e-d-314,SS-DI01-Z,XYZ,SSタイプ車高調,固定式ピロアッパー/純正アッパー,5K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,121900
トヨタ,86,ZN6,H24～UP,,95506,,247812,SS-TO35-1-qq-e-f1-7,SS-TO35-1-qq-e-d-7,SS-TO35-1,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,8K/6K,車高調整範囲<br>F:約+20～-60mm/R:約0～-70mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,bB,NCP30/NCP31,H12～H17,2WD,95506,,247256,SS-TO36-A-qq-e-f1-8,SS-TO36-A-qq-e-d-8,SS-TO36-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,7K/3K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,bB,QNC20/QNC21,H17～H28,2WD,102707,,247479,SS-DI01-qq-e-f1-9,SS-DI01-qq-e-d-9,SS-DI01,XYZ,SSタイプ車高調,固定式ピロアッパー/純正アッパー,5K/6K,,フルタップ式車高調<br>減衰力30段,,リア装着後減衰力調整不可,138000,2000,121900
トヨタ,C-HR,ZYX10/NGX50,H28～UP,,95506,,247574,SS-TO70-qq-e-f1-231k,SS-TO70-qq-e-d-231k,SS-TO70,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,7K/6K,,フルタップ式車高調<br>減衰力30段,,フロント装着後減衰力調整不可,128000,2000,114300
トヨタ,MR2,AW11,S59～S61,前期,109909,,246951,SS-TO38-qq-e-f1-12,SS-TO38-qq-e-d-12,SS-TO38,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,4K/7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,129500
トヨタ,MR2,AW11,S62～H1,後期,109909,,246952,SS-TO39-qq-e-f1-11,SS-TO39-qq-e-d-11,SS-TO39,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,4K/7K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,129500
トヨタ,MR2,SW20,H1～H11,,102707,,246379,SS-TO40-qq-e-f1-13,SS-TO40-qq-e-d-13,SS-TO40,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,4K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,MR-S,ZZW30,H11～H19,,95506,,247813,SS-TO41-qq-e-f1-10,SS-TO41-qq-e-d-10,SS-TO41,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,4K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,WiLL VS,ZZE127/ZZE128,H13～H16,2WD,102707,,246373,SS-TO26-A-qq-e-f1-14,SS-TO26-A-qq-e-d-14,SS-TO26-A,XYZ,SSタイプ車高調,調整式ピロアッパー/スチールリジット,8K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,アクア,NHP10,H23～UP,2WD,95506,,246954,SS-TO50-2-qq-e-f1-15,SS-TO50-2-qq-e-d-15,SS-TO50-2,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/3K,調整幅(純正比)<br>-25～-60mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,アバロン,MCX10,H7～H11,4WD不可,102707,,246691,SS-TO05-A-qq-e-f1-16,SS-TO05-A-qq-e-d-16,SS-TO05-A,XYZ,SSタイプ車高調,スチールラバー/スチールラバー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,アリスト,JZS14#,H3～H9,2WD,102707,,246658,SS-LE03-qq-e-f1-17,SS-LE03-qq-e-d-17,SS-LE03,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,19K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,アリスト,JZS16#,H9～H16,4WD不可,102707,,246330,SS-LE04-qq-e-f1-18,SS-LE04-qq-e-d-18,SS-LE04,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,19K/10K,,フルタップ式車高調<br>減衰力30段,SSTYPE-LUX,,138000,2000,121900
トヨタ,アルテッツァ,SXE10/GXE10,H10～H17,4WD不可,102707,,246690,SS-TO04-qq-e-f1-19,SS-TO04-qq-e-d-19,SS-TO04,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,アルテッツァジータ,JCE10W/GXE10W,H13～H17,2WD,95506,,246331,SS-LE06-qq-e-f1-20,SS-LE06-qq-e-d-20,SS-LE06,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,アルファード,GGH20W/ANH20W,H20～H27,2WD,102707,,247261,SS-TO49-B-qq-e-f1-21,SS-TO49-B-qq-e-d-21,SS-TO49-B,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,アルファード,GGH20W/ANH20W,H20～H27,4WD,102707,,246384,SS-TO49-C-qq-e-f1-22,SS-TO49-C-qq-e-d-22,SS-TO49-C,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,アルファード,GGH20W/ANH20W,H27～UP,4WD不可<br>サイドリフトアップシート装着車不可,109909,,247564,SS-TO03-1-A-qq-e-f1-23,SS-TO03-1-A-qq-e-d-23,SS-TO03-1-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,10K/8K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,129500
トヨタ,アレックス,NZE121/ZZE122/ZZE123,H13～H18,2WD,95506,,247255,SS-TO26-F-qq-e-f1-24,SS-TO26-F-qq-e-d-24,SS-TO26-F,XYZ,SSタイプ車高調,調整式ピロアッパー/スチールリジット,8K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,イスト,NCP110/ZSP110,H19～UP,,95506,,246392,SS-TO63-C-qq-e-f1-25,SS-TO63-C-qq-e-d-25,SS-TO63-C,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/3K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,イスト,NCP60/NCP61,H14～H19,2WD,95506,,247257,SS-TO36-B-qq-e-f1-26,SS-TO36-B-qq-e-d-26,SS-TO36-B,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,7K/3K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,ウィッシュ,ANE10G,H15～H21,2WD 2000cc,95506,,246957,SS-TO59-qq-e-f1-27,SS-TO59-qq-e-d-27,SS-TO59,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,調整幅<br>約-10～-70mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,119300
トヨタ,ウィッシュ,ANE11W,H15～H21,グレード:Z,95506,,246958,SS-TO60-qq-e-f1-28,SS-TO60-qq-e-d-28,SS-TO60,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,ダウン量<br>約70mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,119300
トヨタ,ウィッシュ,ZGE20G/ZGE21G,H21～H29,2WD,95506,,247266,SS-TO61-qq-e-f1-29,SS-TO61-qq-e-d-29,SS-TO61,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,9K/9K,ダウン量<br>約50mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,ヴィッツ,KSP130/NSP130/NCP131,H22～UP,2WD,95506,,246391,SS-TO63-B-qq-e-f1-109,SS-TO63-B-qq-e-d-109,SS-TO63-B,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/3K,調整幅(純正比)<br>-15～-60mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,ヴィッツ,SCP10/NCP10/SCP13/NCP13,H11～H17,2WD,95506,,246378,SS-TO36-qq-e-f1-110,SS-TO36-qq-e-d-110,SS-TO36,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,7K/3K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,ヴィッツ,SCP90/KSP91/NCP91,H17～H22,,95506,,247267,SS-TO63-qq-e-f1-111,SS-TO63-qq-e-d-111,SS-TO63,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,5K/3K,ダウン量(ノーマル比)<br>最大約45～55mm,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,ウィンダム,MCV20,H8～H13,4WD不可,102707,,246693,SS-TO12-A-qq-e-f1-30,SS-TO12-A-qq-e-d-30,SS-TO12-A,XYZ,SSタイプ車高調,スチールラバー/スチールラバー,8K/5K,,フルタップ式車高調<br>減衰力30段,SSTYPE-LUX,,138000,2000,121900
トヨタ,ウィンダム,MCV30,H13～H18,4WD不可,95506,,247199,SS-LE02-qq-e-f1-31,SS-LE02-qq-e-d-31,SS-LE02,XYZ,SSタイプ車高調,スチールラバー/スチールラバー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,ヴェルファイア,GGH20W/ANH20W,H20～H27,2WD,102707,,246953,SS-TO49-D-qq-e-f1-112,SS-TO49-D-qq-e-d-112,SS-TO49-D,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,ヴェルファイア,GGH25W/ANH25W,H20～H27,4WD,102707,,247569,SS-TO49-E-qq-e-f1-113,SS-TO49-E-qq-e-d-113,SS-TO49-E,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,ヴェルファイア,GGH30W/AGH30W,H27～UP,4WD不可<br>サイドリフトアップシート装着車不可,109909,,246943,SS-TO03-1-B-qq-e-f1-114,SS-TO03-1-B-qq-e-d-114,SS-TO03-1-B,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,10K/8K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,129500
トヨタ,ヴェロッサ,GX110/JZX110,H13～H16,2WD,102707,,246689,SS-TO04-C-qq-e-f1-115,SS-TO04-C-qq-e-d-115,SS-TO04-C,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,エスティマ,ACR50/GSR50,H18～UP,2WD,102707,,247262,SS-TO49-qq-e-f1-32,SS-TO49-qq-e-d-32,SS-TO49,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,エスティマ,GSR55/ACR55,H18～UP,4WD,102707,,246383,SS-TO49-A-qq-e-f1-33,SS-TO49-A-qq-e-d-33,SS-TO49-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,9K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,オーリス,NZE151H/ZRE152H,H18～H24,2WD,95506,,246934,SS-SC05-A-qq-e-f1-34,SS-SC05-A-qq-e-d-34,SS-SC05-A,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カムリ,ACV30,H13～H18,4WD不可,95506,,247778,SS-LE02-A-qq-e-f1-35,SS-LE02-A-qq-e-d-35,SS-LE02-A,XYZ,SSタイプ車高調,スチールラバー/スチールラバー,8K/5K,,フルタップ式車高調<br>減衰力30段,SSTYPE-LUX,,128000,2000,114300
トヨタ,カムリ,ACV40,H18～H23,4WD不可,95506,,247808,SS-TO16-qq-e-f1-36,SS-TO16-qq-e-d-36,SS-TO16,XYZ,SSタイプ車高調,スチールラバー/スチールラバー,9K/5K,ダウン量<br>F:約80～90mm/R:約90～100mm,フルタップ式車高調<br>減衰力30段<br>前後アッパーマウント:スチール製ゴムマウント固定式,,,128000,2000,114300
トヨタ,カムリ,AVV50,H23～H29,4WD不可,95506,,246367,SS-TO16-A-qq-e-f1-37,SS-TO16-A-qq-e-d-37,SS-TO16-A,XYZ,SSタイプ車高調,スチールラバー/スチールラバー,9K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カムリ,AXVH70,H29～UP,WS不可,95506,,247575,SS-TO73-qq-e-f1-233k,SS-TO73-qq-e-d-233k,SS-TO73,XYZ,SSタイプ車高調,スチールラバー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カムリ,XV20,H6～H13,4WD不可,102707,,246945,SS-TO12-qq-e-f1-38,SS-TO12-qq-e-d-38,SS-TO12,XYZ,SSタイプ車高調,スチールラバー/スチールラバー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,カムリWS,AXVH70,H30～UP,X/G不可,95506,,246700,SS-TO72-qq-e-f1-232k,SS-TO72-qq-e-d-232k,SS-TO72,XYZ,SSタイプ車高調,スチールラバー/純正アッパー,9K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カムリソラーラ,XV20,H11～H16,4WD不可,102707,,246366,SS-TO05-B-qq-e-f1-39,SS-TO05-B-qq-e-d-39,SS-TO05-B,XYZ,SSタイプ車高調,スチールラバー/スチールラバー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,カムリソラーラ,XV30,H16～H21,4WD不可,95506,,247198,SS-LE02-B-qq-e-f1-40,SS-LE02-B-qq-e-d-40,SS-LE02-B,XYZ,SSタイプ車高調,スチールラバー/スチールラバー,8K/5K,,フルタップ式車高調<br>減衰力30段,SSTYPE-LUX,,128000,2000,114300
トヨタ,カルディナ,ST215W/ST215G,H9～H14,,109909,,246692,SS-TO09-qq-e-f1-41,SS-TO09-qq-e-d-41,SS-TO09,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,148000,2000,129500
トヨタ,カローラ,AE92/AE100/AE110,H1～H12,2WD,102707,,246372,SS-TO25-qq-e-f1-43,SS-TO25-qq-e-d-43,SS-TO25,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,社外スタビライザー装着車の場合干渉の可能性有り,138000,2000,121900
トヨタ,カローラ,NZE120/NZE121/ZZE122,H12～H18,,95506,,246946,SS-TO26-C-qq-e-f1-42,SS-TO26-C-qq-e-d-42,SS-TO26-C,XYZ,SSタイプ車高調,調整式ピロアッパー/スチールリジット,8K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カローラアクシオ,NZE141/ZRE142,H18～H24,2WD,95506,,246374,SS-TO26-E-qq-e-f1-44,SS-TO26-E-qq-e-d-44,SS-TO26-E,XYZ,SSタイプ車高調,調整式ピロアッパー/スチールリジット,8K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カローラアクシオ,NZE161/NRE160,H24～UP,2WD<br>ハイブリッド不可,95506,,246386,SS-TO50-2-E-qq-e-f1-45,SS-TO50-2-E-qq-e-d-45,SS-TO50-2-E,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/3K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カローラフィールダー,NRE161G/NZE161G/ZRE162G,H24～UP,2WD<br>ハイブリッド不可,95506,,247264,SS-TO50-2-D-qq-e-f1-48,SS-TO50-2-D-qq-e-d-48,SS-TO50-2-D,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,7K/3K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カローラフィールダー,NZE121G/ZZE122G/ZZE123G,H12～H18,2WD,102707,,247810,SS-TO26-qq-e-f1-47,SS-TO26-qq-e-d-47,SS-TO26,XYZ,SSタイプ車高調,調整式ピロアッパー/スチールリジット,8K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,カローラフィールダー,NZE141G/ZRE142G,H18～H24,2WD,95506,,247254,SS-TO26-D-qq-e-f1-46,SS-TO26-D-qq-e-d-46,SS-TO26-D,XYZ,SSタイプ車高調,調整式ピロアッパー/スチールリジット,8K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カローラランクス,NZE121/ZZE122/ZZE123,H13～H18,2WD,95506,,247809,SS-TO26-B-qq-e-f1-49,SS-TO26-B-qq-e-d-49,SS-TO26-B,XYZ,SSタイプ車高調,調整式ピロアッパー/スチールリジット,8K/6K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カローラルミオン,NZE15#N,H19～H28,2WD,95506,,247558,SS-SC05-qq-e-f1-50,SS-SC05-qq-e-d-50,SS-SC05,XYZ,SSタイプ車高調,調整式ピロアッパー/純正アッパー,8K/5K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,カローラレビン,AE111,H7～H12,2WD<br>ノーマルストラット,102707,,246375,SS-TO29-A-qq-e-f1-51,SS-TO29-A-qq-e-d-51,SS-TO29-A,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,カローラレビン,AE92/AE101,H1～H7,2WD<br>ノーマルストラット,102707,,247566,SS-TO25-A-qq-e-f1-52,SS-TO25-A-qq-e-d-52,SS-TO25-A,XYZ,SSタイプ車高調,調整式ピロアッパー/固定式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,社外スタビライザー装着車の場合干渉の可能性有り,138000,2000,121900
トヨタ,クラウン,GRS18#,H15～H20,4WD不可,95506,,246948,SS-TO32-qq-e-f1-53,SS-TO32-qq-e-d-53,SS-TO32,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,16K/10K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,クラウン,GRS20#,H20～H24,4WD不可,95506,,246947,SS-TO32-A-qq-e-f1-54,SS-TO32-A-qq-e-d-54,SS-TO32-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,16K/10K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,クラウン,GRS21#,H24～H30,4WD不可,95506,,246376,SS-TO32-B-qq-e-f1-55,SS-TO32-B-qq-e-d-55,SS-TO32-B,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,16K/10K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
トヨタ,クラウン,JZS15#,H7～H11,4WD不可,102707,,247258,SS-TO42-C-qq-e-f1-56,SS-TO42-C-qq-e-d-56,SS-TO42-C,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,22K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,クラウン,JZS17#,H11～H15,4WD不可,102707,,247249,SS-TO04-A-qq-e-f1-57,SS-TO04-A-qq-e-d-57,SS-TO04-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,12K/7K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,クラウンマジェスタ,JZS14#,H3～H7,コイルスプリング車<br>4WD不可,102707,,247200,SS-LE03-A-qq-e-f1-58,SS-LE03-A-qq-e-d-58,SS-LE03-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,19K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,クラウンマジェスタ,JZS15#,H7～H11,2WD<br>コイルスプリング車,102707,,246896,SS-LE03-B-qq-e-f1-59,SS-LE03-B-qq-e-d-59,SS-LE03-B,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,19K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,クラウンマジェスタ,JZS17#,H11～H16,4WD<br>コイルスプリング車,102707,,247201,SS-LE04-A-qq-e-f1-60,SS-LE04-A-qq-e-d-60,SS-LE04-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,19K/10K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,クレスタ,GX90/JZX90,H4～H7,,102707,,246380,SS-TO42-A-qq-e-f1-61,SS-TO42-A-qq-e-d-61,SS-TO42-A,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,22K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,クレスタ,JZX100/GX100,H8～H13,2WD,102707,,247259,SS-TO42-E-qq-e-f1-62,SS-TO42-E-qq-e-d-62,SS-TO42-E,XYZ,SSタイプ車高調,アルミリジット/アルミリジット,22K/9K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,コルサ,EL51#/EL4#,H6～H11,2WD,102707,,247571,SS-TO55-qq-e-f1-63,SS-TO55-qq-e-d-63,SS-TO55,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,7K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,コロナ,ST190,H4～H8,2WD(4WD不可),102707,,247567,SS-TO35-qq-e-f1-64,SS-TO35-qq-e-d-64,SS-TO35,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,コロナプレミオ,ST210,H8～H13,2WD,102707,,246697,SS-TO47-qq-e-f1-65,SS-TO47-qq-e-d-65,SS-TO47,XYZ,SSタイプ車高調,調整式ピロアッパー/調整式ピロアッパー,8K/4K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,サイノス,EL4#,H3～H7,2WD,102707,,246695,SS-TO45-qq-e-f1-66,SS-TO45-qq-e-d-66,SS-TO45,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,7K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,サイノス,EL5#,H7～H11,2WD,102707,,246696,SS-TO46-qq-e-f1-67,SS-TO46-qq-e-d-67,SS-TO46,XYZ,SSタイプ車高調,調整式ピロアッパー/アルミリジット,7K/6K,,フルタップ式車高調<br>減衰力30段,,,138000,2000,121900
トヨタ,シエンタ,NSP170G/NHP170G,H27～UP,2WD,95506,,247573,SS-TO69-qq-e-f1-230k,SS-TO69-qq-e-d-230k,SS-TO69,XYZ,SSタイプ車高調,純正アッパー/純正アッパー,8K/8K,,フルタップ式車高調<br>減衰力30段,,,128000,2000,114300
